400909;fertőzés (n);infection;[sound:NewHeadwayInt4HU400909A.mp3];Wash the cut, or you might get an infection.;[sound:NewHeadwayInt4HU400909B.mp3];;X;Unit8
400910;kezdetben (adv);initially;[sound:NewHeadwayInt4HU400910A.mp3];I didn’t enjoy maths initially, but now I love it!;[sound:NewHeadwayInt4HU400910B.mp3];;X;Unit8
400911;ártatlan (adj);innocent;[sound:NewHeadwayInt4HU400911A.mp3];He was found to be innocent of the crime.;[sound:NewHeadwayInt4HU400911B.mp3];;X;Unit8
400912;fel- / beszerel (v);install;[sound:NewHeadwayInt4HU400912A.mp3];We decided to install central heating into our house.;[sound:NewHeadwayInt4HU400912B.mp3];;X;Unit8
400913;rúg (v);kick;[sound:NewHeadwayInt4HU400913A.mp3];He kicked the football.;[sound:NewHeadwayInt4HU400913B.mp3];;X;Unit8
400914;nagy hűhót csap (v);kick up a fuss;[sound:NewHeadwayInt4HU400914A.mp3];We kicked up a fuss when they sent us the wrong tickets.;[sound:NewHeadwayInt4HU400914B.mp3];;X;Unit8
400915;letérdel (v);kneel;[sound:NewHeadwayInt4HU400915A.mp3];She knelt down before the King.;[sound:NewHeadwayInt4HU400915B.mp3];;X;Unit8
400916;hiány (n);lack;[sound:NewHeadwayInt4HU400916A.mp3];They were weak from lack of food.;[sound:NewHeadwayInt4HU400916B.mp3];;X;Unit8
400917;létra (n);ladder;[sound:NewHeadwayInt4HU400917A.mp3];He climbed up the ladder onto the roof.;[sound:NewHeadwayInt4HU400917B.mp3];;X;Unit8
400918;megnyal (v);lick;[sound:NewHeadwayInt4HU400918A.mp3];The dog licked my hand.;[sound:NewHeadwayInt4HU400918B.mp3];;X;Unit8
400919;mentőcsónak (n);lifeboat;[sound:NewHeadwayInt4HU400919A.mp3];There weren’t enough lifeboats.;[sound:NewHeadwayInt4HU400919B.mp3];;X;Unit8
400920;leenged (v);lower;[sound:NewHeadwayInt4HU400920A.mp3];They lowered the lifeboats.;[sound:NewHeadwayInt4HU400920B.mp3];;X;Unit8
400921;(hajó) első út(ja) (n);maiden voyage;[sound:NewHeadwayInt4HU400921A.mp3];Titanic hit an iceberg on her maiden voyage.;[sound:NewHeadwayInt4HU400921B.mp3];;X;Unit8
400922;munkaerő (n);manpower;[sound:NewHeadwayInt4HU400922A.mp3];The company needs more skilled manpower.;[sound:NewHeadwayInt4HU400922B.mp3];;X;Unit8
400923;katonai (adj);military;[sound:NewHeadwayInt4HU400923A.mp3];He decided on a military career.;[sound:NewHeadwayInt4HU400923B.mp3];;X;Unit8
400924;szög (n);nail;[sound:NewHeadwayInt4HU400924A.mp3];He banged some nails into the wall.;[sound:NewHeadwayInt4HU400924B.mp3];;X;Unit8
400925;számos (adj);numerous;[sound:NewHeadwayInt4HU400925A.mp3];I can’t come tomorrow, for numerous reasons.;[sound:NewHeadwayInt4HU400925B.mp3];;X;Unit8
400926;leküzd (v);overcome;[sound:NewHeadwayInt4HU400926A.mp3];He had to overcome many problems.;[sound:NewHeadwayInt4HU400926B.mp3];;X;Unit8
400927;elhízott (adj);overweight;[sound:NewHeadwayInt4HU400927A.mp3];If you eat too much, you will become overweight.;[sound:NewHeadwayInt4HU400927B.mp3];;X;Unit8
400928;oxigén (n);oxygen;[sound:NewHeadwayInt4HU400928A.mp3];We need to breathe oxygen to stay alive.;[sound:NewHeadwayInt4HU400928B.mp3];;X;Unit8
400929;osztriga (n);oyster;[sound:NewHeadwayInt4HU400929A.mp3];We had oysters as a starter.;[sound:NewHeadwayInt4HU400929B.mp3];;X;Unit8
400930;megrémül, pánikba esik (v);panic;[sound:NewHeadwayInt4HU400930A.mp3];I panicked when I saw the fire.;[sound:NewHeadwayInt4HU400930B.mp3];;X;Unit8
400931;hágó (n);pass;[sound:NewHeadwayInt4HU400931A.mp3];There is a narrow pass over the mountains.;[sound:NewHeadwayInt4HU400931B.mp3];;X;Unit8
400932;elpusztul (v);perish;[sound:NewHeadwayInt4HU400932A.mp3];Thousands of men perished during the war.;[sound:NewHeadwayInt4HU400932B.mp3];;X;Unit8
400933;fóbia, szorongás (n);phobia;[sound:NewHeadwayInt4HU400933A.mp3];I’ve got a phobia of spiders – I’m terrified of them!;[sound:NewHeadwayInt4HU400933B.mp3];;X;Unit8
400934;koromfekete (adj);pitch black;[sound:NewHeadwayInt4HU400934A.mp3];It was pitch black outside.;[sound:NewHeadwayInt4HU400934B.mp3];;X;Unit8
400935;síkság, lapályos rész (n);plain;[sound:NewHeadwayInt4HU400935A.mp3];Lions live on the plains of Africa.;[sound:NewHeadwayInt4HU400935B.mp3];;X;Unit8
400936;játszótér (n);playground;[sound:NewHeadwayInt4HU400936A.mp3];The children were playing in the playground.;[sound:NewHeadwayInt4HU400936B.mp3];;X;Unit8
400937;mérgező (adj);poisonous;[sound:NewHeadwayInt4HU400937A.mp3];Don’t eat those mushrooms – they’re poisonous.;[sound:NewHeadwayInt4HU400937B.mp3];;X;Unit8
400938;imádkozik (v);pray;[sound:NewHeadwayInt4HU400938A.mp3];Everyone prayed that the children would be found alive.;[sound:NewHeadwayInt4HU400938B.mp3];;X;Unit8
400939;program (n);program;[sound:NewHeadwayInt4HU400939A.mp3];What computer program do you use for writing letters?;[sound:NewHeadwayInt4HU400939B.mp3];;X;Unit8
400940;sikeres, jól menő (adj);prosperous;[sound:NewHeadwayInt4HU400940A.mp3];His business did well, and he became prosperous.;[sound:NewHeadwayInt4HU400940B.mp3];;X;Unit8
400941;tartomány (n);province;[sound:NewHeadwayInt4HU400941A.mp3];Canada is divided into provinces.;[sound:NewHeadwayInt4HU400941B.mp3];;X;Unit8
400942;pszichoterapeuta (n);psychotherapist;[sound:NewHeadwayInt4HU400942A.mp3];A psychotherapist helps you to talk about your problems.;[sound:NewHeadwayInt4HU400942B.mp3];;X;Unit8
400943;ugrat (v);pull someone’s leg;[sound:NewHeadwayInt4HU400943A.mp3];He’s not being serious – he’s just pulling your leg.;[sound:NewHeadwayInt4HU400943B.mp3];;X;Unit8
400944;elszállásol (v);put up;[sound:NewHeadwayInt4HU400944A.mp3];Come and stay with us – we can put you up.;[sound:NewHeadwayInt4HU400944B.mp3];;X;Unit8
400945;tutaj (n);raft;[sound:NewHeadwayInt4HU400945A.mp3];They built a raft out of logs, and used it to sail down the river.;[sound:NewHeadwayInt4HU400945B.mp3];;X;Unit8
400946;elismert (v);(be) recognized;[sound:NewHeadwayInt4HU400946A.mp3];He is recognized as a great artist.;[sound:NewHeadwayInt4HU400946B.mp3];;X;Unit8
400947;csökkent (v);reduce;[sound:NewHeadwayInt4HU400947A.mp3];"They have reduced the price to only &pound;10.";[sound:NewHeadwayInt4HU400947B.mp3];;X;Unit8
400948;rendszeresen (adv);regularly;[sound:NewHeadwayInt4HU400948A.mp3];I talk to him regularly, once a week.;[sound:NewHeadwayInt4HU400948B.mp3];;X;Unit8
400949;marad (v);remain;[sound:NewHeadwayInt4HU400949A.mp3];Please try to remain calm.;[sound:NewHeadwayInt4HU400949B.mp3];;X;Unit8
400950;jelentős (adj);remarkable;[sound:NewHeadwayInt4HU400950A.mp3];This was a remarkable achievement.;[sound:NewHeadwayInt4HU400950B.mp3];;X;Unit8
400951;távoli (adj);remote;[sound:NewHeadwayInt4HU400951A.mp3];They live in a remote village in the mountains.;[sound:NewHeadwayInt4HU400951B.mp3];;X;Unit8
400952;forradalmi (adj);revolutionary;[sound:NewHeadwayInt4HU400952A.mp3];This is a revolutionary new treatment for the disease.;[sound:NewHeadwayInt4HU400952B.mp3];;X;Unit8
400953;uralkodik, vezet (v);rule;[sound:NewHeadwayInt4HU400953A.mp3];The President rules the country.;[sound:NewHeadwayInt4HU400953B.mp3];;X;Unit8
400954;sebhely (n);scar;[sound:NewHeadwayInt4HU400954A.mp3];The cut left a scar on his face.;[sound:NewHeadwayInt4HU400954B.mp3];;X;Unit8
400955;megkarmol, vakar (v);scratch;[sound:NewHeadwayInt4HU400955A.mp3];The cat scratched my face.;[sound:NewHeadwayInt4HU400955B.mp3];;X;Unit8
400956;egy véleményen vannak (v);see eye to eye;[sound:NewHeadwayInt4HU400956A.mp3];We always argue – we never see eye to eye.;[sound:NewHeadwayInt4HU400956B.mp3];;X;Unit8
400957;indul  (v);set off;[sound:NewHeadwayInt4HU400957A.mp3];We set off for London the next day.;[sound:NewHeadwayInt4HU400957B.mp3];;X;Unit8
400958;hányinger (n);sickness;[sound:NewHeadwayInt4HU400958A.mp3];He’s suffering from sickness.;[sound:NewHeadwayInt4HU400958B.mp3];;X;Unit8
400959;bolondozik (adj);(be) silly;[sound:NewHeadwayInt4HU400959A.mp3];The children were laughing and being silly.;[sound:NewHeadwayInt4HU400959B.mp3];;X;Unit8
400960;lecsúszik (v);slide;[sound:NewHeadwayInt4HU400960A.mp3];We slid down the bank towards the river.;[sound:NewHeadwayInt4HU400960B.mp3];;X;Unit8
400961;meg-/elcsúszik (v);slip;[sound:NewHeadwayInt4HU400961A.mp3];Be careful you don’t slip on the ice.;[sound:NewHeadwayInt4HU400961B.mp3];;X;Unit8
400962;búvárpipa (n);snorkel;[sound:NewHeadwayInt4HU400962A.mp3];We swam in the shallow water with masks and snorkels.;[sound:NewHeadwayInt4HU400962B.mp3];;X;Unit8
400963;katona (n);soldier;[sound:NewHeadwayInt4HU400963A.mp3];He wanted to become a soldier and carry a gun.;[sound:NewHeadwayInt4HU400963B.mp3];;X;Unit8
400964;halom, rakás (n);stack;[sound:NewHeadwayInt4HU400964A.mp3];There was a huge stack of dirty dishes.;[sound:NewHeadwayInt4HU400964B.mp3];;X;Unit8
400965;bámul (v);stare;[sound:NewHeadwayInt4HU400965A.mp3];Everyone was staring at me.;[sound:NewHeadwayInt4HU400965B.mp3];;X;Unit8
400966;fedélköz (n);steerage;[sound:NewHeadwayInt4HU400966A.mp3];Many people were trapped in steerage below the water level.;[sound:NewHeadwayInt4HU400966B.mp3];;X;Unit8
400967;küzd (v);struggle;[sound:NewHeadwayInt4HU400967A.mp3];We struggled through the deep snow.;[sound:NewHeadwayInt4HU400967B.mp3];;X;Unit8
400968;szenved (v);suffer;[sound:NewHeadwayInt4HU400968A.mp3];She suffers from terrible headaches.;[sound:NewHeadwayInt4HU400968B.mp3];;X;Unit8
400969;fényűző (adj);sumptuous;[sound:NewHeadwayInt4HU400969A.mp3];There were two sumptuous ballrooms.;[sound:NewHeadwayInt4HU400969B.mp3];;X;Unit8
400970;átlagon felüli, jobb (adj);superior;[sound:NewHeadwayInt4HU400970A.mp3];The new sports centre is bigger, and has superior facilities.;[sound:NewHeadwayInt4HU400970B.mp3];;X;Unit8
400971;túlél, életben marad (v);survive;[sound:NewHeadwayInt4HU400971A.mp3];You can’t survive for long in very cold water.;[sound:NewHeadwayInt4HU400971B.mp3];;X;Unit8
400972;lenyel (v);swallow;[sound:NewHeadwayInt4HU400972A.mp3];She chewed the biscuit and swallowed it.;[sound:NewHeadwayInt4HU400972B.mp3];;X;Unit8
400973;izzadt (adj);sweaty;[sound:NewHeadwayInt4HU400973A.mp3];I was hot and sweaty after running.;[sound:NewHeadwayInt4HU400973B.mp3];;X;Unit8
400974;tünet (n);symptom;[sound:NewHeadwayInt4HU400974A.mp3];The main symptom of measles is a rash all over your body.;[sound:NewHeadwayInt4HU400974B.mp3];;X;Unit8
400975;lerombol (v);tear down;[sound:NewHeadwayInt4HU400975A.mp3];They’re going to tear down the old cinema.;[sound:NewHeadwayInt4HU400975B.mp3];;X;Unit8
400976;megrémül (v);terrified;[sound:NewHeadwayInt4HU400976A.mp3];I was terrified when I saw all the snakes.;[sound:NewHeadwayInt4HU400976B.mp3];;X;Unit8
400977;rémület (n);terror;[sound:NewHeadwayInt4HU400977A.mp3];She screamed with terror.;[sound:NewHeadwayInt4HU400977B.mp3];;X;Unit8
400978;megfenyeget (v);threaten;[sound:NewHeadwayInt4HU400978A.mp3];They threatened to kill the prisoners if the money was not paid.;[sound:NewHeadwayInt4HU400978B.mp3];;X;Unit8
400979;gyalogtúra (n);trek;[sound:NewHeadwayInt4HU400979A.mp3];I was tired after the three-day trek through the mountains.;[sound:NewHeadwayInt4HU400979B.mp3];;X;Unit8
400980;törzs tagja (n);tribesman;[sound:NewHeadwayInt4HU400980A.mp3];Some tribesmen on horses showed them the way.;[sound:NewHeadwayInt4HU400980B.mp3];;X;Unit8
400981;dallam (n);tune;[sound:NewHeadwayInt4HU400981A.mp3];I like the tune of that song, but not the words.;[sound:NewHeadwayInt4HU400981B.mp3];;X;Unit8
400982;hihetetlen (adj);unbelievable;[sound:NewHeadwayInt4HU400982A.mp3];I find it unbelievable that someone can behave in that way!;[sound:NewHeadwayInt4HU400982B.mp3];;X;Unit8
400983;elsüllyeszthetetlen (adj);unsinkable;[sound:NewHeadwayInt4HU400983A.mp3];They said Titanic was unsinkable.;[sound:NewHeadwayInt4HU400983B.mp3];;X;Unit8
400984;„kár a benzinért“ (v), (ne) pocsékolja az energiáját ();(don’t) waste your breath;[sound:NewHeadwayInt4HU400984A.mp3];Don’t waste your breath trying to persuade me – I’ll never change my mind.;[sound:NewHeadwayInt4HU400984B.mp3];;X;Unit8
400985;fütyül (v);whistle;[sound:NewHeadwayInt4HU400985A.mp3];He whistled while he worked.;[sound:NewHeadwayInt4HU400985B.mp3];;X;Unit8
400986;eseménydús (adj);action-packed;[sound:NewHeadwayInt4HU400986A.mp3];We had an action-packed holiday.;[sound:NewHeadwayInt4HU400986B.mp3];;X;Unit9
400987;függő (n);addict;[sound:NewHeadwayInt4HU400987A.mp3];A lot of criminals are drug addicts.;[sound:NewHeadwayInt4HU400987B.mp3];;X;Unit9
400988;sokáig, hosszú ideig (pl n);(for) ages;[sound:NewHeadwayInt4HU400988A.mp3];We had to wait for ages!;[sound:NewHeadwayInt4HU400988B.mp3];;X;Unit9
400989;egyedül (adj);alone;[sound:NewHeadwayInt4HU400989A.mp3];She's lived alone since her husband died.;[sound:NewHeadwayInt4HU400989B.mp3];;X;Unit9
400990;letartóztat (v);arrest;[sound:NewHeadwayInt4HU400990A.mp3];The police arrested two men for the crime.;[sound:NewHeadwayInt4HU400990B.mp3];;X;Unit9
400991;egyenleg (n);balance;[sound:NewHeadwayInt4HU400991A.mp3];"The balance in my bank account is now &pound;30.";[sound:NewHeadwayInt4HU400991B.mp3];;X;Unit9
400992;türelmesen vár, amíg a másik elintéz valamit (v);bear with;[sound:NewHeadwayInt4HU400992A.mp3];If you can just bear with me one moment, I’ll find your file.;[sound:NewHeadwayInt4HU400992B.mp3];;X;Unit9
400993;vér (n);blood;[sound:NewHeadwayInt4HU400993A.mp3];I cut myself and got blood on my shirt.;[sound:NewHeadwayInt4HU400993B.mp3];;X;Unit9
400994;veszi a fáradtságot (v);bother;[sound:NewHeadwayInt4HU400994A.mp3];I was angry because he didn’t bother to phone me.;[sound:NewHeadwayInt4HU400994B.mp3];;X;Unit9
400995;ötletbörzét tart (v);brainstorm;[sound:NewHeadwayInt4HU400995A.mp3];We all brainstormed some ideas at the beginning of the meeting.;[sound:NewHeadwayInt4HU400995B.mp3];;X;Unit9
400996;haver, jó barát (n);buddy;[sound:NewHeadwayInt4HU400996A.mp3];They grew up together – they’ve been buddies for years.;[sound:NewHeadwayInt4HU400996B.mp3];;X;Unit9
400997;terrorizál, kínoz (v);bully;[sound:NewHeadwayInt4HU400997A.mp3];The boys laughed at me and bullied me.;[sound:NewHeadwayInt4HU400997B.mp3];;X;Unit9
400998;összefut vkivel (v);bump into;[sound:NewHeadwayInt4HU400998A.mp3];I bumped into Mark in the library.;[sound:NewHeadwayInt4HU400998B.mp3];;X;Unit9
400999;betörés (n);burglary;[sound:NewHeadwayInt4HU400999A.mp3];There was burglary in the house next door.;[sound:NewHeadwayInt4HU400999B.mp3];;X;Unit9
401000;bajnok (n);champion;[sound:NewHeadwayInt4HU401000A.mp3];He is the world champion at cycling.;[sound:NewHeadwayInt4HU401000B.mp3];;X;Unit9
401001;feltakarít (v);clean up;[sound:NewHeadwayInt4HU401001A.mp3];Who is going to clean up this mess?;[sound:NewHeadwayInt4HU401001B.mp3];;X;Unit9
401002;átmegy az egyik pénzintézetből a másikba, majd kifizetik vagy átutalják az arra jogosultnak (v);clear;[sound:NewHeadwayInt4HU401002A.mp3];It usually takes three days for a cheque to clear.;[sound:NewHeadwayInt4HU401002B.mp3];;X;Unit9
401003;elítél (v);convict;[sound:NewHeadwayInt4HU401003A.mp3];There wasn’t enough evidence to convict her of the crime.;[sound:NewHeadwayInt4HU401003B.mp3];;X;Unit9
401004;tanácsadó (n);counsellor;[sound:NewHeadwayInt4HU401004A.mp3];Talking to a counsellor helped me feel better.;[sound:NewHeadwayInt4HU401004B.mp3];;X;Unit9
401005;kíváncsi (adj);curious;[sound:NewHeadwayInt4HU401005A.mp3];I was curious to know what was in the bag.;[sound:NewHeadwayInt4HU401005B.mp3];;X;Unit9
401006;eltökélt (adj);determined;[sound:NewHeadwayInt4HU401006A.mp3];We are determined to win this competition.;[sound:NewHeadwayInt4HU401006B.mp3];;X;Unit9
401007;számjegy (n);digit;[sound:NewHeadwayInt4HU401007A.mp3];Please type in the first two digits of your security number.;[sound:NewHeadwayInt4HU401007B.mp3];;X;Unit9
401008;tucat (n);dozen;[sound:NewHeadwayInt4HU401008A.mp3];A dozen eggs, please.;[sound:NewHeadwayInt4HU401008B.mp3];;X;Unit9
401009;működési zavarral küzdő (adj);dysfunctional;[sound:NewHeadwayInt4HU401009A.mp3];In a dysfunctional family, the members don’t help and support each other.;[sound:NewHeadwayInt4HU401009B.mp3];;X;Unit9
401010;takarékoskodik, beosztóan él (v);economize;[sound:NewHeadwayInt4HU401010A.mp3];We need to economize and save money.;[sound:NewHeadwayInt4HU401010B.mp3];;X;Unit9
401011;hatásos (adj);effective;[sound:NewHeadwayInt4HU401011A.mp3];Take this medicine – it’s very effective.;[sound:NewHeadwayInt4HU401011B.mp3];;X;Unit9
401012;legidősebb (adj);eldest;[sound:NewHeadwayInt4HU401012A.mp3];He is the eldest of three brothers.;[sound:NewHeadwayInt4HU401012B.mp3];;X;Unit9
401013;találkozás, összetűzés (n);encounter;[sound:NewHeadwayInt4HU401013A.mp3];He’s had several encounters with the police.;[sound:NewHeadwayInt4HU401013B.mp3];;X;Unit9
401014;„enter“ – belépés gomb ();enter;[sound:NewHeadwayInt4HU401014A.mp3];Type your number and then press ‘Enter’.;[sound:NewHeadwayInt4HU401014B.mp3];;X;Unit9
401015;kitör, kirobban (v);explode;[sound:NewHeadwayInt4HU401015A.mp3];He exploded with anger when he saw the mess.;[sound:NewHeadwayInt4HU401015B.mp3];;X;Unit9
401016;arc nélküli, ismeretlen (adj);faceless;[sound:NewHeadwayInt4HU401016A.mp3];I didn’t want to talk to a faceless person on the phone.;[sound:NewHeadwayInt4HU401016B.mp3];;X;Unit9
401017;szégyelli magát (v);feel ashamed;[sound:NewHeadwayInt4HU401017A.mp3];I felt very ashamed when I realized what I had done.;[sound:NewHeadwayInt4HU401017B.mp3];;X;Unit9
401018;csalás (n);fraud;[sound:NewHeadwayInt4HU401018A.mp3];Using someone else’s credit card is a common kind of fraud.;[sound:NewHeadwayInt4HU401018B.mp3];;X;Unit9
401019;megértet, elhitet valakivel (v);get through to;[sound:NewHeadwayInt4HU401019A.mp3];I managed to get through to her that people wanted to help.;[sound:NewHeadwayInt4HU401019B.mp3];;X;Unit9
401020;vigyorog (v);grin;[sound:NewHeadwayInt4HU401020A.mp3];He grinned with pleasure when he saw us.;[sound:NewHeadwayInt4HU401020B.mp3];;X;Unit9
401021;edzőterem, tornaterem (n);gym;[sound:NewHeadwayInt4HU401021A.mp3];You do exercise in a gym.;[sound:NewHeadwayInt4HU401021B.mp3];;X;Unit9
401022;átad (v);hand over;[sound:NewHeadwayInt4HU401022A.mp3];He asked to see my passport, so I handed it over.;[sound:NewHeadwayInt4HU401022B.mp3];;X;Unit9
401023;iskolaigazgató (n);head teacher;[sound:NewHeadwayInt4HU401023A.mp3];The head teacher is in charge of the school.;[sound:NewHeadwayInt4HU401023B.mp3];;X;Unit9
401024;heroin (n);heroin;[sound:NewHeadwayInt4HU401024A.mp3];He used to inject himself with heroin.;[sound:NewHeadwayInt4HU401024B.mp3];;X;Unit9
401025;padlóra kerül ();hit rock bottom;[sound:NewHeadwayInt4HU401025A.mp3];I hit rock bottom when I lost my job and my home.;[sound:NewHeadwayInt4HU401025B.mp3];;X;Unit9
401026;hajléktalan (adj);homeless;[sound:NewHeadwayInt4HU401026A.mp3];We need more shelters for homeless people.;[sound:NewHeadwayInt4HU401026B.mp3];;X;Unit9
401027;idióta (n);idiot;[sound:NewHeadwayInt4HU401027A.mp3];You’ve broken it! You idiot!;[sound:NewHeadwayInt4HU401027B.mp3];;X;Unit9
401028;börtönbüntetés, bebörtönzés (n);imprisonment;[sound:NewHeadwayInt4HU401028A.mp3];He was finally free after three years of imprisonment.;[sound:NewHeadwayInt4HU401028B.mp3];;X;Unit9
401029;(tartja) a kapcsolatot ();(keep) in touch;[sound:NewHeadwayInt4HU401029A.mp3];When he left, he promised he would keep in touch with me.;[sound:NewHeadwayInt4HU401029B.mp3];;X;Unit9
401030;bebörtönöz (v);jail;[sound:NewHeadwayInt4HU401030A.mp3];He was jailed for three years.;[sound:NewHeadwayInt4HU401030B.mp3];;X;Unit9
401031;felborít (v);knock over;[sound:NewHeadwayInt4HU401031A.mp3];Mind you don’t knock your drink over.;[sound:NewHeadwayInt4HU401031B.mp3];;X;Unit9
